n,time,stdv
2,8.138020833333333e-05,4.225953901968516e-05
4,0.0005002816518147787,5.211305141037368e-05
8,0.003732601801554362,0.0007927149335480568
16,0.023514270782470703,0.0010834619314751023
32,0.155717134475708,0.0035429725729405398
64,1.0590853691101074,0.008606749147394111
128,7.409211953481038,0.004342102840313503
256,51.68408258756002,0.03634650361416246
