n,time,stdv
2,6.7551930745442706e-06,1.376510308240952e-07
4,6.246566772460938e-05,2.12834490837782e-05
8,0.00027632713317871094,3.801860669189004e-05
16,0.0018674532572428386,0.00022017505056300997
32,0.012272198994954428,0.00011494949042444177
64,0.0846417744954427,0.002170723342513139
128,0.5611248811086019,0.0038356498715128432
256,3.981928745905558,0.025152610590131668
