n,time,stdv
2,6.5962473551432294e-06,5.506041232963808e-07
4,0.00012731552124023438,4.275011999742034e-05
8,0.0007883707682291666,4.3911326090016406e-05
16,0.0059214433034261065,0.0004053052967182195
32,0.04022336006164551,0.0019037775494642557
64,0.2743216355641683,0.005851473144571905
128,1.8800864219665527,0.004534996381126411
256,13.068928639094034,0.022486651124639177
