n,time,stdv
2,6.4373016357421875e-06,0.0
4,3.321965535481771e-05,2.626214288371135e-06
8,0.0002598762512207031,3.9890071749378925e-05
16,0.0019458929697672527,0.00014897562228144822
32,0.01373616854349772,0.00036754722393777546
64,0.11035664876302083,0.002888998863868427
128,0.7387413183848063,0.015030152453299493
256,5.0737526416778564,0.056212526920644
