n,time,stdv
2,6.7551930745442706e-06,3.641903952722422e-07
4,5.666414896647135e-05,4.118251076534012e-05
8,0.00027489662170410156,4.63029505450041e-05
16,0.0018871625264485676,0.0002322779878644981
32,0.01420140266418457,0.00038320719397305446
64,0.10558883349100749,0.0011235643781048264
128,0.8395539919535319,0.02262915936371768
256,5.771217425664266,0.03892114479947083
