n,time,stdv
2,6.039937337239583e-06,1.376510308240952e-07
4,5.833307902018229e-05,4.219155665356934e-05
8,0.00028260548909505207,3.8706383133815837e-05
16,0.0020057360331217446,0.0002705409412285814
32,0.01501003901163737,0.0006536294083347188
64,0.10953593254089355,0.00186780401692262
128,0.8723905086517334,0.023817736042417773
256,6.985731999079387,0.03571039991495518
