n,time,stdv
2,6.198883056640625e-06,2.384185791015625e-07
4,5.68230946858724e-05,4.267248560364642e-05
8,0.0003127257029215495,7.725068565060996e-05
16,0.002228339513142904,0.00014147211511468026
32,0.014901955922444662,0.00047016194174599626
64,0.1167910893758138,0.0026185490002611296
128,0.8751785755157471,0.0031530486070436782
256,7.0665507316589355,0.02575151747360349
