n,time,stdv
2,5.8015187581380206e-06,1.376510308240952e-07
4,5.91278076171875e-05,4.934803853666198e-05
8,0.00029460589090983075,6.744226267550313e-05
16,0.0020406246185302734,0.0001836694473432958
32,0.014901399612426758,0.0006418806013901058
64,0.12137571970621745,0.00290163721340676
128,0.9264825185139974,0.004211080329640741
256,7.413287401199341,0.029821545532390543
