n,time,stdv
2,5.9604644775390625e-06,2.384185791015625e-07
4,6.008148193359375e-05,4.463970084559803e-05
8,0.00031693776448567707,4.880326011727231e-05
16,0.0024878978729248047,0.0002828158931644292
32,0.0179140567779541,0.0012908267231870653
64,0.13858962059020996,0.004694142997971826
128,1.111999750137329,0.019688839541769577
256,8.847730159759521,0.05035015865250651
