n,time,stdv
2,5.880991617838542e-06,2.7530206164819037e-07
4,3.3060709635416664e-05,1.4567615810889688e-06
8,0.00024398167928059897,5.67382788613686e-06
16,0.0020531813303629556,0.000281862829909206
32,0.015055656433105469,0.0007575201368061894
64,0.1100786526997884,0.00087536076417799
128,0.8755795160929362,0.02382634844618775
256,7.008777936299642,0.043432364893479826
